#Powered_by_ParaTranz
EVTDESC18190;Today, a reactionary member of the House of Lords gave a lengthy speech in parliament, declaring that we must reclaim the land that has been ours since ancient times.
EVTOPTA18190;Absolutely correct!
EVTOPTB18190;We are already content
EVTNAME18200;Parliamentary Agitation
EVTDESC18200;"Our merchants have the right to freely traverse the seas and lands, and no government can interfere with this right."\n\nA young member of the House of Lords has recently shone brightly. He belongs to the anarchist faction and has recently been vigorously inciting people to support free trade, and the people seem to be listening to him. We can take this opportunity to push the laissez-faire agenda, or ignore his speech, but this will also anger his supporters.
EVTOPTA18200;Push for laissez-faire policies
EVTOPTB18200;Ignore him
EVTNAME18500;Police Review
EVTDESC18500;Today, in cities across $COUNTRYNAME$, the forces of law and order marched down the avenues in neat uniforms, showing their presence to everyone. In this era of fanaticism, each of them will unremittingly maintain order and stability. The police agency needs to formulate a long-term policy for their work. How can we make full use of this event?
EVTOPTA18500;Restore order
EVTOPTB18500;Launch the propaganda machine
EVTNAME18510;Military Parade
EVTDESC18510;Our territory may be broken, but our army will not! When their ranks march past, we see in their eyes only dedication to $COUNTRYNAME$ and the lofty ideals our country relies on. These people are worthy of the name of soldiers; they have cultivated strong characters and firm belief in their motherland since childhood, and they will fight to defend their homeland. Long live $COUNTRYNAME$!
EVTOPTA18510;Humility and justice
EVTOPTB18510;Supreme glory
EVTNAME18520;Blood and Roses
EVTDESC18520;With dreams of bleeding and fighting in the great war, young soldiers set out from the barracks. On their way in close formation, they received unanimous respect from women and children of all ages. People standing by the roadside and at the train station saw them off with kisses and smiles, and decorated the soldiers' weapons with flowers.
EVTOPTA18520;Let's not expand the war
EVTOPTB18520;We are determined to win
EVTNAME18530;Liberty Enlightens
EVTDESC18530;In our factories and workshops, $COUNTRY_ADJ$ freemen make new discoveries and progress every day. The progress of science and technology is closely related to the free exchange of ideas, and there is no place easier for this than $COUNTRY$. Our freedom makes our country a powerhouse of scientific and technological progress.
EVTOPTA18530;Hard work!
EVTOPTB18530;Let other countries sing our praises!
EVTNAME18540;Liberty Triumphs
EVTDESC18540;Although some of our past policies were seen as territorial expansion, now even foreigners believe we are only further advancing our national cause of liberty. Friendly organizations abroad have sent congratulatory messages warmly celebrating our recent victories. Where is the future direction of our nation?
EVTOPTA18540;Pride and glory
EVTOPTB18540;Humility and caution
EVTNAME18550;Freedom Has a Price
EVTDESC18550;As unrest spreads through $COUNTRY$, demonstrators flood the streets of $CAPITAL$ to protest government policies and call for political and economic reform. By deploying more police forces to control the situation, we can prevent further escalation of violence. But at the same time, it has always been our country's policy that the masses have the right to speak their minds. By reaffirming our traditional values, we will appear stronger in the eyes of other nations.
EVTOPTA18550;Deploy police forces
EVTOPTB18550;Freedom endures
EVTNAME18560;Equal Opportunity
EVTDESC18560;Just now, they marched and chanted, and desperate angry voices echoed through the streets. Now, as anger turns to calm and conflict to peace, the scene returns to quiet. No matter how much we elaborate on our country's ailments, it's all just salt rubbed into old wounds. After all, our people work equally and share weal and woe together, and they know this well.
EVTOPTA18560;Let's forget
EVTOPTB18560;Let's forgive
EVTNAME18570;Work and Advance
EVTDESC18570;They sweat, they toil, they keep moving forward, driving up our country's pride and prestige. The men and women of our country come from a nation of excellent stock and feel they are part of a common group, sharing the same fate, which makes them feel that their extra efforts will always be rewarded. The value of equality has made our people invest more effort this year. How should we take advantage of this?
EVTOPTA18570;Stay calm, be proud
EVTOPTB18570;Promote scientific undertakings
EVTNAME18580;Bread and Peace
EVTDESC18580;"End the war! Give bread to the workers of $CAPITAL$! Farewell to arms!"\n\nDemonstrations broke out across $COUNTRYNAME$. Demonstrators demanded an end to hostilities and a peace agreement with our enemies. Our country is built on a fundamental truth: all men are created equal. This group of demonstrators sees themselves as part of a larger whole, and they don't even exclude our country's enemies from this whole.
EVTOPTA18580;Peace is coming
EVTOPTB18580;It still needs some time
EVTNAME19000;Struggle of the Great Powers
EVTDESC19000;As the great powers contend for control over our country's politics, our independence is increasingly weakened and gradually becoming a mere formality. Recently, a case that occurred on $COUNTRY_ADJ$ territory caused the great powers to argue endlessly over criminal investigation jurisdiction, with the situation threatening to escalate. If the great powers don't insist on their respective positions, they can only lose influence.
EVTOPTA19000;Good news!
EVTNAME19005;Tensions in $FROMCOUNTRY$
EVTDESC19005;In $FROMCOUNTRY$, our country is at odds with other great powers over criminal investigation issues, and tensions are on the verge of breaking out. Our position is that we have the right to conduct our own criminal investigations in $FROMCOUNTRY$ without interference from local or foreign governments. This position has been clearly opposed by our rivals. Our options here are either to uphold our position (which would be seen as a further erosion of $FROMCOUNTRY_ADJ$ independence) or to retreat (representing a loss of influence in $FROMCOUNTRY$).
EVTOPTA19005;Uphold our position
EVTOPTB19005;Retreat
EVTNAME19010;A Place in the Sun
EVTDESC19010;Even among the great powers of the world, our country has established a formidable reputation. From $CAPITAL$ to distant border provinces, our flag flies proudly in the wind, striking fear into the hearts of anyone who dares to oppose us. An imperial parade celebrating our just rule is being prepared in $CAPITAL$. The question now arises: should we invite those foreign dignitaries to this festive occasion, or simply conclude that no other country deserves to bask in the sun with us?
EVTOPTA19010;Let the world witness our country's glory!
EVTOPTB19010;Our country stands alone!
EVTNAME19020;$PROVINCENAME$ Botanical Expedition?
EVTDESC19020;The flora of $PROVINCENAME$ is unique and breathtaking, and the scientific community still knows very little about it. Here, in this mysterious land not even marked on maps, immeasurable botanical treasures are waiting to be discovered by any explorer who dares to face the harsh and unforgiving climate. The $COUNTRY_ADJ$ Botanical Society is considering sending an expedition to $PROVINCENAME$, but as is usually the case with such matters, they lack funds. While sending an expedition can advance scientific causes, we must also be wary of possible competition.
EVTOPTA19020;Send an expedition!
EVTOPTB19020;We have more important things to do
EVTNAME19022;$FROMPROVINCE$ Botanical Expedition?
EVTDESC19022;Rumor has it that $FROMCOUNTRY$ has sent a botanical expedition to $FROMPROVINCE$. From the rumors, $FROMPROVINCE$'s flora is truly a treasure trove of beauty and biodiversity. Although $FROMPROVINCE$ is a $FROMCOUNTRY_ADJ$ colony, we can still try to send our own expedition. Things may not be easy, but the mere possibility of discovery is already extraordinarily tempting.
